long,lat,neighborhood,wths_increase
-87.94612659,42.35220904,9827150,$30.00
-87.9461291,42.35204358,9827160,$30.00
-87.9461341,42.35188037,9827150,$229.56
-87.94707228,42.35220994,9827160,$245.88
-87.94679249,42.3522223,9827160,$224.78
-87.9468438,42.35209184,9827160,$253.46
-87.94657266,42.35220581,9827160,$245.88
-87.94656679,42.35201869,9827160,$261.19
-87.94676941,42.35157242,9827210,$0.01
-87.95015821,42.35079019,9828120,$140.45
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828120,$144.20
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828160,$103.44
-87.95015821,42.35079019,9828130,$130.34
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828120,$140.45
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828120,$144.20
-87.95015821,42.35079019,9828110,$158.76
-87.95015821,42.35079019,9828160,$103.44
-87.95015821,42.35079019,9828130,$130.34
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828120,$140.45
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828120,$144.20
-87.95015821,42.35079019,9828110,$158.76
-87.95015821,42.35079019,9828160,$103.44
-87.95015821,42.35079019,9828130,$130.34
-87.95015821,42.35079019,9828130,$130.34
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828150,$117.37
-87.95015821,42.35079019,9828120,$140.45
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828120,$144.20
-87.95015821,42.35079019,9828110,$158.76
-87.95015821,42.35079019,9828160,$103.44
-87.95015821,42.35079019,9828130,$130.34
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828140,$123.59
-87.95015821,42.35079019,9828150,$117.37
-87.94966624,42.35079124,9828260,$0.01
-87.95015821,42.35079019,9828170,$17.31
-87.94951526,42.35160504,9828200,$156.70
-87.94947228,42.35165875,9828200,$156.70
-87.94942662,42.35174055,9828220,$18.31
-87.94931603,42.35173961,9828220,$149.02
-87.94921926,42.35168541,9828200,$156.70
-87.9491464,42.35165372,9828200,$156.70
-87.95081039,42.35193666,9828220,$152.21
-87.95087401,42.35200782,9828210,$140.99
-87.95089426,42.35210736,9828210,$140.99
-87.95080704,42.35215549,9828220,$152.21
-87.95080335,42.35227702,9828220,$152.21
-87.95090401,42.35230752,9828210,$140.99
-87.95091781,42.35240765,9828210,$140.99
-87.95088009,42.35248832,9828220,$152.21
-87.94991366,42.35196224,9828220,$152.21
-87.95002028,42.35198049,9828230,$107.02
-87.94988667,42.35203848,9828210,$142.02
-87.94999219,42.35206489,9828230,$107.02
-87.94992643,42.35212427,9828230,$107.02
-87.9500331,42.35215016,9828210,$140.99
-87.94989795,42.35221085,9828230,$107.02
-87.95000377,42.35223007,9828220,$152.21
-87.95065416,42.35253824,9828240,$95.06
-87.95056773,42.35254881,9828240,$95.06
-87.9504667,42.35256073,9828200,$156.70
-87.95038072,42.35257036,9828200,$156.70
-87.94954914,42.35198856,9828220,$152.21
-87.94966165,42.35200693,9828230,$107.02
-87.94952434,42.35206401,9828210,$140.99
-87.94963508,42.35208585,9828230,$107.02
-87.95016292,42.35251853,9828220,$152.21
-87.95010567,42.35258875,9828210,$140.99
-87.94997258,42.3525893,9828210,$140.99
-87.94987391,42.35254925,9828220,$152.21
-87.9491634,42.35189223,9828200,$156.70
-87.9491728,42.35195683,9828200,$156.70
-87.94918321,42.35203232,9828240,$95.06
-87.94919137,42.35209653,9828240,$18.31
-87.94966127,42.35242764,9828220,$153.33
-87.9496551,42.35250957,9828210,$140.99
-87.94953795,42.35255635,9828210,$140.99
-87.94942546,42.3525553,9828220,$152.21
-87.94855744,42.35198863,9828220,$152.21
-87.94866888,42.35198742,9828210,$140.99
-87.94855383,42.3520708,9828230,$107.02
-87.94867242,42.35206831,9828230,$107.02
-87.94834106,42.3520445,9828230,$107.02
-87.94845861,42.35204085,9828230,$107.02
-87.94834564,42.35212556,9828220,$152.21
-87.94845209,42.35212233,9828210,$140.99
-87.94912478,42.35239367,9828200,$156.70
-87.94912313,42.35245612,9828200,$18.31
-87.94913793,42.35254397,9828210,$140.99
-87.94904105,42.35258278,9828220,$152.21
-87.94892031,42.35257014,9828200,$156.70
-87.9488341,42.35256872,9828200,$156.70
-87.94851423,42.35244332,9828210,$140.99
-87.94862052,42.35244107,9828210,$140.99
-87.9485094,42.35252499,9828230,$107.02
-87.9486262,42.3525219,9828230,$107.02
-87.94829472,42.35249907,9828230,$107.02
-87.94841398,42.3524953,9828230,$107.02
-87.94829831,42.35258011,9828220,$152.21
-87.94840984,42.35257734,9828220,$152.21
-87.94813601,42.35217245,9828260,$0.01
-87.94796875,42.3524947,9828260,$0.01
-87.94879064,42.35236211,9828260,$0.01
-87.94884783,42.35208372,9828260,$0.01
-87.94884807,42.35192553,9828260,$0.01
-87.94934959,42.35235263,9828260,$0.01
-87.94956494,42.35216968,9828260,$0.01
-87.95042649,42.35209125,9828260,$0.01
-87.94921677,42.35145245,9828260,$0.01
-87.94953486,42.35229285,9828260,$0.01
-87.95347482,42.35261716,9828440,$49.13
-87.95345526,42.35235082,9828440,$52.57
-87.95373214,42.35223924,9828430,$59.01
-87.95319,42.3526053,9828430,$36.03
-87.95299515,42.35260958,9828430,$31.35
-87.95280276,42.35260236,9828430,$32.30
-87.95230624,42.35239928,9828430,$50.34
-87.95208665,42.35227411,9828430,$60.26
-87.95185794,42.35221973,9828430,$59.59
-87.95166846,42.35218936,9828430,$61.62
-87.95234462,42.35284704,9828430,$0.01
-87.95261444,42.35259074,9828440,$38.27
-87.95245433,42.35251128,9828440,$44.65
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828130,$130.34
-87.95024112,42.35148189,9828120,$144.20
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828120,$140.45
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828130,$130.34
-87.95024112,42.35148189,9828120,$144.20
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828120,$140.45
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828110,$122.97
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828130,$130.34
-87.95024112,42.35148189,9828120,$144.20
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828120,$140.45
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828150,$117.37
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828110,$158.76
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828140,$123.59
-87.95024112,42.35148189,9828160,$103.44
-87.95024112,42.35148189,9828130,$130.34
-87.95024112,42.35148189,9828120,$140.45
-87.95024112,42.35148189,9828150,$117.37
-87.95060967,42.3513086,9828260,$0.01
-87.95024112,42.35148189,9828170,$184.55
-87.95024112,42.35148189,9828170,$17.31
-87.9537332,42.35059432,9828430,$42.94
-87.95354845,42.35056302,9828430,$42.94
-87.9533661,42.35052708,9828430,$42.94
-87.95317127,42.35048868,9828430,$48.84
-87.95288127,42.35045102,9828430,$60.81
-87.95263909,42.3502965,9828430,$63.74
-87.95273378,42.35005461,9828430,$56.72
-87.95280933,42.3499019,9828430,$48.84
-87.95286773,42.34975876,9828430,$42.94
-87.95292238,42.34962482,9828430,$42.94
-87.95297416,42.34948897,9828430,$42.94
-87.95375254,42.35015754,9828440,$48.43
-87.95382022,42.34999466,9828430,$39.21
-87.95341081,42.35003578,9828440,$49.88
-87.95347661,42.34984121,9828440,$39.21
-87.9535318,42.34970693,9828440,$39.21
-87.95358644,42.34957298,9828440,$39.21
-87.95364109,42.34943904,9828440,$39.21
-87.96187721,42.34375389,9800181,$419.19
-87.96295054,42.34295621,9800500,$21.07
-87.96294836,42.34282558,9800500,$222.45
-87.96150522,42.34267297,9800020,$0.00
-87.95951029,42.34315697,9800020,$0.00
-87.95564353,42.34258977,9828260,$0.01
-87.96237412,42.34460687,9800500,$47.59
-87.96306879,42.34443639,9800500,$40.45
-87.95405335,42.34371908,9828260,$0.01
-87.96279827,42.34506197,9800500,$18.09
-87.96306709,42.34483673,9800500,$36.17
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.96105303,42.34760319,9828050,$48.81
-87.95413627,42.34318121,9828220,$156.30
-87.95406538,42.34311816,9828230,$109.77
-87.95415198,42.34306854,9828230,$109.77
-87.95421801,42.34313274,9828220,$156.30
-87.95455915,42.34304756,9828240,$97.49
-87.95452028,42.34310086,9828240,$97.49
-87.95447661,42.34316913,9828200,$169.28
-87.95443602,42.3432237,9828200,$169.28
-87.954919,42.34310748,9828230,$109.77
-87.95492202,42.34302508,9828220,$156.30
-87.95502724,42.34302563,9828220,$156.30
-87.9550288,42.34310755,9828230,$109.77
-87.95475441,42.34330493,9828220,$156.30
-87.95481392,42.34323618,9828230,$109.77
-87.9549063,42.34330423,9828230,$109.77
-87.95482812,42.34335931,9828220,$156.30
-87.95562351,42.34301643,9828210,$144.73
-87.95566909,42.34310682,9828220,$148.31
-87.95560736,42.34318118,9828210,$144.73
-87.95548372,42.34320365,9828220,$156.30
-87.95536487,42.34335516,9828210,$144.73
-87.95540885,42.34342822,9828220,$156.30
-87.95533271,42.3435093,9828210,$144.73
-87.95523208,42.34353507,9828220,$156.30
-87.95397705,42.34326692,9828260,$0.01
-87.95417418,42.34332937,9828260,$0.01
-87.95525676,42.34300539,9828260,$0.01
-87.95491718,42.34350817,9828260,$0.01
-87.95470257,42.34554746,9828440,$48.05
-87.95448194,42.34547221,9828440,$46.91
-87.95431587,42.34532371,9828440,$48.43
-87.95380385,42.34473918,9828440,$0.01
-87.95469944,42.34530795,9828440,$47.87
-87.95485598,42.34512072,9828440,$48.28
-87.95462713,42.3450528,9828440,$47.71
-87.95441743,42.34499359,9828430,$52.62
-87.95420932,42.34489632,9828440,$48.02
-87.95403234,42.34475822,9828430,$51.85
-87.95392602,42.34458064,9828430,$51.85
-87.9539087,42.34438193,9828430,$51.85
-87.95397562,42.34420529,9828430,$49.03
-87.9540879,42.34407003,9828430,$48.64
-87.95418526,42.34381169,9828430,$59.54
-87.95445781,42.34351441,9828440,$0.01
-87.95444559,42.34370321,9828440,$47.85
-87.95470048,42.34373527,9828430,$52.01
-87.95487456,42.34387331,9828430,$43.93
-87.95507151,42.3440271,9828430,$59.40
-87.95505898,42.3442287,9828440,$49.10
-87.95482329,42.34438094,9828440,$49.04
-87.95449393,42.34447734,9828440,$52.28
-87.95476254,42.3446285,9828440,$46.50
-87.95501646,42.34474885,9828440,$48.37
-87.95514459,42.34458933,9828440,$46.62
-87.95527502,42.34445121,9828440,$43.93
-87.9553995,42.34431494,9828440,$43.93
-87.95554619,42.3441532,9828430,$58.84
-87.95558575,42.34383995,9828440,$0.01
-87.95592653,42.343971,9828440,$49.25
-87.9558514,42.34375798,9828440,$48.62
-87.95590965,42.34351889,9828440,$50.66
-87.95617403,42.34335263,9828440,$53.28
-87.95649308,42.34347083,9828440,$48.47
-87.95669018,42.34361952,9828440,$48.82
-87.9568623,42.34238808,9828260,$0.01
-87.95657406,42.34267773,9828300,$109.18
-87.95657406,42.34267773,9828320,$101.30
-87.95657406,42.34267773,9828310,$86.71
-87.95657406,42.34267773,9828330,$112.74
-87.95657406,42.34267773,9828330,$112.74
-87.95657406,42.34267773,9828310,$86.71
-87.95657406,42.34267773,9828320,$101.30
-87.95657406,42.34267773,9828300,$109.18
-87.95707671,42.34273192,9827210,$0.01
-87.95682158,42.34287944,9828300,$112.14
-87.95682158,42.34287944,9828320,$101.30
-87.95682158,42.34287944,9828310,$86.71
-87.95682158,42.34287944,9828330,$112.74
-87.95682158,42.34287944,9828330,$112.74
-87.95682158,42.34287944,9828310,$18.31
-87.95682158,42.34287944,9828320,$101.30
-87.95682158,42.34287944,9828300,$109.18
-87.95794774,42.34915639,9828440,$0.01
-87.95807701,42.34821715,9828440,$0.01
-87.95837409,42.34776964,9828440,$49.94
-87.95803231,42.34775543,9828440,$48.16
-87.95779856,42.34776649,9828440,$47.74
-87.95856752,42.34761728,9828440,$50.39
-87.95854303,42.34740117,9828440,$44.65
-87.95854142,42.34723925,9828440,$47.61
-87.95854528,42.34707409,9828440,$46.13
-87.95854601,42.34690949,9828440,$46.13
-87.95854646,42.34674499,9828440,$46.13
-87.95854693,42.34658042,9828440,$46.13
-87.95854787,42.34641553,9828440,$46.13
-87.9585472,42.34624912,9828440,$47.53
-87.95854636,42.34601864,9828440,$51.98
-87.9612058,42.34582724,9828440,$52.40
-87.96087586,42.34582306,9828440,$50.81
-87.96057396,42.34585112,9828440,$50.17
-87.96022574,42.34585834,9828440,$50.48
-87.96000871,42.34568072,9828440,$51.44
-87.96002684,42.34544251,9828440,$50.48
-87.96120697,42.34528583,9828440,$52.72
-87.96087538,42.34528509,9828440,$50.81
-87.96057554,42.34524872,9828440,$50.17
-87.96025107,42.34525106,9828440,$50.17
-87.96120908,42.34491886,9828440,$52.40
-87.96087866,42.34491489,9828440,$50.48
-87.96058306,42.34491078,9828440,$43.93
-87.96028529,42.34489797,9828440,$50.48
-87.95998791,42.34492758,9828440,$50.17
-87.95982572,42.34510717,9828440,$50.17
-87.95943788,42.34567028,9800040,$0.00
-87.96155306,42.34928796,9828600,$54.84
-87.96156428,42.34920286,9828600,$35.84
-87.96156554,42.3491308,9828600,$35.84
-87.96155728,42.34904528,9828600,$54.84
-87.96166022,42.34877883,9828600,$54.84
-87.96154546,42.34877081,9828600,$36.28
-87.96144831,42.34877014,9828600,$36.28
-87.96133305,42.34877658,9828600,$54.84
-87.96112484,42.34874841,9828600,$54.84
-87.96101008,42.34874039,9828600,$36.28
-87.96091293,42.34873972,9828600,$36.28
-87.96079766,42.34874616,9828600,$88.74
-87.96047063,42.34874596,9828600,$0.01
-87.96287887,42.34841131,9873440,$304.64
-87.9621623,42.34834122,9800500,$23.79
-87.96184184,42.3482323,9828600,$54.84
-87.96172659,42.34823886,9828600,$36.28
-87.96162944,42.34823829,9828600,$36.28
-87.96151466,42.34823039,9828600,$54.84
-87.96132329,42.34825765,9828600,$54.84
-87.96120804,42.34826421,9828600,$36.28
-87.96111089,42.34826364,9828600,$36.28
-87.96099611,42.34825575,9828600,$54.84
-87.9608062,42.34822824,9828600,$54.84
-87.96069095,42.34823479,9828600,$36.28
-87.9605938,42.34823422,9828600,$36.28
-87.96047932,42.34822601,9828600,$54.61
-87.95975647,42.34831996,9800040,$0.01
-87.96108243,42.34685644,9800050,$0.00
-87.96108555,42.34628859,9800050,$0.00
-87.95993326,42.34928377,9828600,$65.12
-87.95992504,42.34919823,9828600,$43.76
-87.95992622,42.34912622,9828600,$298.47
-87.9599375,42.34904108,9828600,$54.84
-87.95945559,42.3492788,9828600,$64.78
-87.95946724,42.34919378,9828600,$43.76
-87.95946821,42.34912206,9828600,$36.28
-87.95945957,42.34903632,9828600,$65.12
-87.95916586,42.34872769,9828600,$0.01
-87.95905269,42.3487112,9828600,$0.01
-87.95895595,42.34870338,9828600,$0.01
-87.95884331,42.34869793,9828600,$0.01
-87.95919376,42.34837336,9828600,$0.01
-87.95907815,42.34837096,9828600,$0.01
-87.9589817,42.34836271,9828600,$0.01
-87.95886867,42.34834596,9828600,$0.01
-87.95926244,42.34880698,9800040,$0.01
-87.95575884,42.34936332,9828440,$49.28
-87.95519867,42.34931099,9828440,$54.15
-87.95505914,42.34905833,9828440,$50.19
-87.95479918,42.34888805,9828440,$49.80
-87.95445477,42.34888812,9828440,$50.31
-87.95424724,42.34902608,9828440,$48.10
-87.95415534,42.34917283,9828440,$45.69
-87.95409237,42.34931602,9828440,$41.57
-87.95593556,42.34920783,9828440,$50.58
-87.95568476,42.34909871,9828440,$48.40
-87.95556423,42.34899286,9828440,$48.62
-87.95545128,42.34888077,9828440,$48.62
-87.9553684,42.3487318,9828440,$48.98
-87.95517147,42.34866711,9828440,$48.33
-87.9549786,42.34863384,9828440,$42.62
-87.95479175,42.34860133,9828440,$39.21
-87.95459159,42.34857705,9828440,$44.90
-87.95437635,42.34859738,9828440,$44.90
-87.95417575,42.34865834,9828440,$44.90
-87.95400361,42.34875789,9828440,$44.90
-87.95387169,42.34888968,9828440,$44.90
-87.9567676,42.34901872,9828430,$55.50
-87.95656038,42.34897677,9828430,$45.07
-87.95638414,42.34890581,9828430,$43.96
-87.95673393,42.3486932,9828440,$0.01
-87.95627316,42.34879218,9828430,$43.10
-87.95615679,42.34868393,9828430,$42.94
-87.95604468,42.34857334,9828430,$42.94
-87.95592871,42.34845387,9828430,$47.48
-87.95464345,42.34814895,9828430,$60.78
-87.95451688,42.34795908,9828430,$57.31
-87.9543032,42.34773831,9828430,$62.55
-87.95401733,42.34772884,9828430,$62.12
-87.95576946,42.34834478,9828440,$48.07
-87.95558199,42.34825741,9828440,$47.94
-87.9553638,42.34818567,9828440,$47.94
-87.95514037,42.34817348,9828440,$41.46
-87.95494073,42.34815265,9828440,$47.61
-87.95675226,42.34803655,9828440,$0.01
-87.9575878,42.3473623,9828440,$48.08
-87.95786456,42.34731814,9828440,$49.23
-87.95797328,42.34714687,9828440,$47.91
-87.95796207,42.34696941,9828440,$43.93
-87.95796223,42.3468048,9828440,$43.93
-87.9579624,42.34664063,9828440,$43.93
-87.95792446,42.34647203,9828440,$48.10
-87.95745306,42.34711842,9828440,$49.54
-87.95761719,42.34691701,9828440,$50.33
-87.95755293,42.34662239,9828440,$52.54
-87.9571873,42.34653442,9828440,$50.30
-87.95686861,42.34656417,9828440,$50.97
-87.95794015,42.34625685,9828440,$50.55
-87.95761839,42.34628961,9828440,$46.51
-87.95737467,42.34629882,9828440,$47.82
-87.9571413,42.34627274,9828440,$43.93
-87.9569222,42.34625062,9828440,$43.93
-87.95664423,42.3462381,9828440,$50.38
-87.9585644,42.34549185,9828440,$49.81
-87.95833124,42.34562192,9828440,$43.93
-87.95814612,42.34572038,9828440,$44.65
-87.95793872,42.34580665,9828440,$47.61
-87.9577058,42.34585611,9828440,$47.62
-87.95746228,42.34586793,9828440,$47.62
-87.95723082,42.3458331,9828440,$46.51
-87.9570193,42.34578554,9828440,$48.23
-87.95674557,42.34573198,9828440,$0.01
-87.96121948,42.34438312,9828440,$52.08
-87.96089619,42.34438252,9828440,$50.81
-87.96060028,42.34438057,9828440,$50.81
-87.9603057,42.34438085,9828440,$50.81
-87.96000652,42.34439122,9828440,$51.12
-87.9597165,42.34441272,9828440,$52.40
-87.95940898,42.34434523,9828440,$69.67
-87.95903021,42.34434643,9828440,$53.68
-87.9589135,42.34456555,9828440,$70.11
-87.95891578,42.34484266,9828440,$51.44
-87.95918272,42.34498836,9828440,$51.44
-87.9589198,42.34527993,9828440,$55.91
-87.95852984,42.34513228,9828440,$49.85
-87.95836874,42.34529363,9828440,$48.89
-87.95814127,42.345394,9828440,$44.65
-87.95794843,42.34548905,9828440,$47.61
-87.95772566,42.34556756,9828440,$47.94
-87.95746501,42.34558619,9828440,$48.26
-87.95721955,42.3455281,9828440,$47.94
-87.95700267,42.3454141,9828440,$48.26
-87.95853243,42.34492766,9828440,$47.94
-87.9585269,42.34475724,9828440,$47.61
-87.95852782,42.3445926,9828440,$47.61
-87.95852874,42.34442796,9828440,$47.61
-87.95852966,42.34426332,9828440,$47.61
-87.95853105,42.3440985,9828440,$47.61
-87.95853272,42.34393362,9828440,$47.61
-87.95853439,42.34376873,9828440,$47.61
-87.95853605,42.34360384,9828440,$47.61
-87.95853772,42.34343896,9828440,$47.61
-87.95853939,42.34327407,9828440,$47.61
-87.95854106,42.34310918,9828440,$47.61
-87.95854273,42.3429443,9828440,$47.61
-87.95855568,42.34271036,9828440,$51.76
-87.9574702,42.34276478,9828440,$48.89
-87.95802488,42.34294904,9828440,$48.57
-87.95775532,42.34295604,9828440,$48.26
-87.95748178,42.34299746,9828440,$49.85
-87.9572964,42.3431079,9828440,$49.21
-87.957116,42.34324485,9828440,$50.17
-87.95835216,42.3424519,9828440,$56.86
-87.95829878,42.34216644,9800020,$0.00
-87.95747878,42.34254239,9828440,$52.08
-87.95747613,42.34227992,9800020,$0.00
-87.9560233,42.34615221,9828440,$48.90
-87.95576927,42.34611277,9828430,$44.20
-87.95554928,42.34608942,9828430,$43.98
-87.95532863,42.34606491,9828430,$44.30
-87.95510701,42.34604026,9828430,$44.41
-87.95488645,42.3460118,9828430,$45.26
-87.9546677,42.34597846,9828440,$47.64
-87.95445001,42.34594093,9828430,$52.29
-87.95422554,42.34592975,9828430,$48.44
-87.95391574,42.34591839,9828430,$59.98
-87.95608609,42.34572062,9828440,$48.05
-87.95583946,42.34569741,9828440,$44.12
-87.95561983,42.34567852,9828440,$44.20
-87.95540134,42.34566012,9828440,$44.01
-87.95516549,42.34563941,9828440,$47.82
-87.9562274,42.34548277,9828440,$48.36
-87.9558826,42.34543555,9828440,$51.21
-87.95572413,42.34525808,9828440,$52.27
-87.9558812,42.34498261,9828440,$49.11
-87.95616649,42.34483007,9828440,$50.64
-87.95644544,42.34490818,9828440,$48.79
-87.95662027,42.34509249,9828440,$50.07
-87.95685797,42.34482093,9828440,$49.03
-87.95659852,42.34465536,9828440,$51.23
-87.95666714,42.344455,9828440,$48.93
-87.95688747,42.34429805,9828440,$47.88
-87.95716846,42.34421629,9828440,$49.86
-87.95527951,42.3454308,9828440,$47.74
-87.95532677,42.34526486,9828440,$44.67
-87.95540801,42.34510894,9828440,$44.67
-87.95550478,42.34495858,9828440,$44.67
-87.95561733,42.34481248,9828440,$45.31
-87.95576846,42.34468227,9828440,$47.88
-87.95593763,42.34456948,9828440,$49.20
-87.95605871,42.34441677,9828440,$50.62
-87.95627044,42.34431772,9828440,$50.12
-87.95647992,42.34422166,9828440,$48.18
-87.95668732,42.34411227,9828440,$47.69
-87.956878,42.34400858,9828440,$46.28
-87.95706992,42.34388816,9828440,$49.25
-87.96316613,42.3458405,9828440,$57.18
-87.96274717,42.34583537,9828440,$50.81
-87.96245126,42.34583343,9828440,$50.81
-87.96215534,42.34583148,9828440,$50.81
-87.96181192,42.34583059,9828440,$53.04
-87.96319445,42.34530093,9828440,$55.91
-87.96280252,42.34530063,9828440,$50.81
-87.96250661,42.34529868,9828440,$50.81
-87.96221127,42.3452975,9828440,$50.81
-87.96184222,42.3453072,9828440,$53.68
-87.96185792,42.34502103,9828440,$50.81
-87.96185951,42.34478825,9828440,$50.81
-87.96186011,42.34455502,9828440,$50.81
-87.9618603,42.34432102,9828440,$51.12
-87.95733902,42.34507465,9828440,$48.26
-87.95759271,42.34518033,9828440,$48.57
-87.95791238,42.34504208,9828440,$48.57
-87.95764119,42.34489226,9828440,$50.81
-87.95769047,42.34466865,9828440,$48.57
-87.95789556,42.34450742,9828440,$49.85
-87.9578733,42.34433104,9828440,$49.21
-87.95787411,42.34416616,9828440,$49.21
-87.95786294,42.34400074,9828440,$49.53
-87.95784937,42.3438382,9828440,$49.85
-87.95792063,42.34367913,9828440,$48.26
-87.9580039,42.34341668,9828440,$50.17
-87.9577328,42.34342376,9828440,$48.57
-87.95753182,42.34360448,9828440,$49.21
-87.96238687,42.34918753,9800040,$0.01
-87.9631349,42.34929598,9828600,$54.61
-87.96312682,42.34921046,9828600,$36.18
-87.96312801,42.34913834,9828600,$36.18
-87.96313889,42.34905316,9828600,$54.61
-87.96269646,42.34929379,9828600,$54.61
-87.96270734,42.34920861,9828600,$36.18
-87.96270853,42.34913649,9828600,$36.18
-87.96270045,42.34905097,9828600,$54.61
-87.9622553,42.34927445,9828600,$54.61
-87.96224722,42.34918893,9828600,$36.18
-87.96224841,42.34911681,9828600,$36.18
-87.96225929,42.34903163,9828600,$54.61
-87.94628987,42.34830764,9800500,$135.43
-87.94486926,42.34889018,9800500,$99.99
-87.94415576,42.3441711,9875600,$171.36
-87.95249201,42.34388856,9828260,$0.01
-87.94766552,42.34744915,9874500,$0.00
-87.94612428,42.34717812,9800040,$0.00
-87.94563181,42.34677522,9828260,$0.01
-87.94504918,42.34570479,9828260,$0.01
-87.94415801,42.34556775,9828260,$0.01
-87.95121125,42.34821945,9828200,$156.70
-87.95128436,42.3482502,9828200,$156.70
-87.95139409,42.34828602,9828210,$142.02
-87.95139152,42.34836691,9828210,$140.99
-87.95131688,42.34843585,9828200,$156.70
-87.95127671,42.34848792,9828200,$156.70
-87.95144885,42.34863167,9828220,$152.21
-87.95144684,42.34871322,9828210,$140.99
-87.9513779,42.3488014,9828220,$152.21
-87.951267,42.34880046,9828210,$140.99
-87.95128637,42.34900099,9828210,$142.02
-87.95128435,42.34908255,9828220,$152.21
-87.95121542,42.34917071,9828210,$140.99
-87.95110452,42.34916979,9828210,$140.99
-87.95093759,42.34930687,9828240,$95.06
-87.95088918,42.34935852,9828240,$18.31
-87.95021616,42.34935138,9828220,$152.21
-87.95010739,42.34935787,9828220,$152.21
-87.95093609,42.34842012,9828260,$0.01
-87.95080406,42.34891464,9828260,$0.01
-87.94729778,42.34777612,9828220,$152.21
-87.94729666,42.34785451,9828220,$152.21
